aleph system no.,dom id,author (o),author (n),author_wikidata_url,author_wikidata_id,title (o),title (n),metadata,edition,other authors (o),other authors (n),series,subject,imprint (o),p year,p location,p name,type
14809496,lsidyv3a5838de,"dryden, john, 1631-1700.","dryden, john",https://www.wikidata.org/wiki/Q213355,Q213355,"troilus and cressida, or, truth found too late. a tragedy as it is acted at the dukes theatre. to which is prefix'd, a preface containing the grounds of criticism in tragedy. [electronic resource]","troilus and cressida, or, truth found too late. a tragedy","as it is acted at the dukes theatre. to which is prefix'd, a preface containing the grounds of criticism in tragedy",,"shakespeare, william, 1564-1616","shakespeare, william",,,"printed for jacob tonson; and abel swall : london, 1679.",1679,london,printed for jacob tonson; and abel swall,tragedy
14809498,lsidyv3422d40b,"dryden, john, 1631-1700.","dryden, john",https://www.wikidata.org/wiki/Q213355,Q213355,"[tyrannick love, or the royal martyr. a tragedy. as it is acted by his majesties servants, at the theatre royal.] [electronic resource]","tyrannick love, or the royal martyr. a tragedy","as it is acted by his majesties servants, at the theatre royal","the second edition, review'd by the authour",,,,,"printed for h. herringman : london, 1672.",1672,london,printed for h. herringman,tragedy
14809533,lsidyv34993a9e,"dudley, john, 1st duke of northumberland.","dudley, john",https://www.wikidata.org/wiki/Q347125,Q347125,john dudley. a tragedy [in five acts and in verse] for the stage and closet. by scriptor ignotus. [electronic resource],john dudley. a tragedy,[in five acts and in verse] for the stage and closet. by scriptor ignotus,,,,,,"london : reeves and turner, 1886.",1886,london,reeves and turner,tragedy
14809795,lsidyv349cf8fd,"edwards, john, of old court, in the county of wicklow.","edwards, john",https://www.wikidata.org/wiki/Q432795,Q432795,abradatas and panthea; a tragedy in five acts [and in verse] from the cyropaedia of xenophon. [electronic resource],abradatas and panthea; a tragedy in five acts,[and in verse] from the cyropaedia of xenophon,,,,,,"london, 1803.",1803,london,,tragedy
14809951,lsidyv3cb7f1da,"ellms, charles.","ellms, charles",,,"the tragedy of the seas; or sorrow on the ocean, lake and river, from shipwreck, plague, fire and famine. [electronic resource]","the tragedy of the seas; or sorrow on the ocean, lake and river, from shipwreck, plague, fire and famine",,,,,,,"new york, 1841.",1841,new york,,tragedy
14810159,lsidyv349cfb6a,epicharis.,epicharis,https://www.wikidata.org/wiki/Q454101,Q454101,"epicharis, an historical tragedy [in five acts and in verse]. by the author of granby [t. h. lister]. [electronic resource]","epicharis, an historical tragedy",[in five acts and in verse]. by the author of granby [t. h. lister],,,,,,"london, 1829.",1829,london,,tragedy
14810381,lsidyv3b796dcd -- lsidyv3b797f37 -- lsidyv3b733406,"farjeon, benjamin leopold.","farjeon, benjamin leopold",https://www.wikidata.org/wiki/Q4888572,Q4888572,the tragedy of featherstone. a novel ... second edition. [electronic resource],the tragedy of featherstone. a novel,second edition...,,,,,,"london : ward & downey, 1887.",1887,london,ward & downey,tragedy
14810447,lsidyv3add68d2,"fearon, alec.","fearon, alec",,,“the root of all evil.” a farmhouse tragedy of thirty years ago. [a novel.] [electronic resource],“the root of all evil.” a farmhouse tragedy of thirty years ago,[a novel.],,,,,,"pp. 270. sonnenschein & co.: london, 1889 [1888].",1888,london,pp. 270. sonnenschein & co.,tragedy
14810489,lsidyv3a9592bb,"fenn, george manville.","fenn, george manville",https://www.wikidata.org/wiki/Q644784,Q644784,lady maude's mania; a tragedy in high life. [electronic resource],lady maude's mania; a tragedy in high life,,,,,,,"london & new york : f. warne & co., 1890.",1890,london & new york,f. warne & co.,tragedy
14810554,lsidyv3499b7ca,,,,,the weight of a crown. a tragedy in five acts [and in verse]. by ferragus. [electronic resource],the weight of a crown. a tragedy in five acts,[and in verse]. by ferragus,,,,,,"london : saunders and otley, 1852.",1852,london,saunders and otley,tragedy
14810595,lsidyv3492d8ab,"field, michael.","field, michael",https://www.wikidata.org/wiki/Q3719235,Q3719235,"the father's tragedy. william rufus. loyalty or love. [dramas, in prose and verse.] [electronic resource]",the father's tragedy. william rufus. loyalty or love,"[dramas, in prose and verse.]",,,,,,"london; j. baker & son clifton : g. bell & sons, [1885.].",1885,london,g. bell & sons,tragedy
14810836,lsidyv39b5862b,"fitzgerald, shafto justin adair.","fitzgerald, shafto justin adair",,,"a tragedy of grub street, and other stories. [electronic resource]","a tragedy of grub street, and other stories",,,,,,,"london : g. redway, 1897.",1897,london,g. redway,tragedy
14810871,lsidyv345c8554,"fletcher, john, dramatist.","fletcher, john",https://www.wikidata.org/wiki/Q312444,Q312444,"cupid's revenge ... [a tragedy, in five acts, and in prose and verse.] by j. f. [and f. beaumont.] [electronic resource]",cupid's revenge,"[a tragedy, in five acts, and in prose and verse.] by j. f. [and f. beaumont.]..",,"beaumont, francis, 1584-1616.","beaumont, francis",,,"london : t. creede for j. harison, 1615.",1615,london,t. creede for j. harison,tragedy
14810988,lsidyv3423fde1,"ford, john, dramatist.","ford, john",https://www.wikidata.org/wiki/Q503798,Q503798,the chronicle historie of perkin warbeck. a strange truth. [a tragedy in five acts and chiefly in verse.] [electronic resource],the chronicle historie of perkin warbeck. a strange truth,[a tragedy in five acts and chiefly in verse.],,,,,,"london, 1634.",1634,london,,tragedy
14810990,lsidyv345b3eb9,"ford, john, dramatist.","ford, john",https://www.wikidata.org/wiki/Q503798,Q503798,'t is pitty shees a whore. [a tragedy in five acts and chiefly in verse.] [electronic resource],'t is pitty shees a whore,[a tragedy in five acts and chiefly in verse.],,"ford, john, dramatist.","ford, john",,,"london, 1633.",1633,london,,tragedy
14811397,lsidyv3498ca02,,,,,begin. garcia: a tragedy [in five acts and in verse. by f. g. tomlins]. [electronic resource],begin. garcia: a tragedy,[in five acts and in verse. by f. g. tomlins],,"tomlins, frederick guest.","tomlins, frederick guest",,,"[london, 1835?]",1835,london,[ ?],tragedy
14811520,lsidyv346f90b4,"gent, thomas, of york.","gent, thomas",https://www.wikidata.org/wiki/Q7789971,Q7789971,"the contingencies, vicissitudes or changes of this transitory life. set forth in a ... prologue, spoken for the most part on the 18th and 20th of february 1761 at the tragedy of jane shore. with a benedictive epilogue, etc. [electronic resource]","the contingencies, vicissitudes or changes of this transitory life",". set forth in a...prologue, spoken for the most part on the 18th and 20th of february 1761 at the tragedy of jane shore. with a benedictive epilogue, etc",,,,,,"york, [1761.]",1761,york,,tragedy
14811548,lsidyv3a0c71ce,"gerard, emily, afterwards laszowska (emily de)","gerard, emily, afterwards laszowska emily de",,,the tragedy of a nose. (a brief delirium.). [electronic resource],the tragedy of a nose. (a brief delirium.),,,,,,,"london : digby, long & co., 1898.",1898,london,digby long & co.,tragedy
14811554,lsidyv34ed1c40,"gerard, william.","gerard, william",,,dolcino. a tragedy. [electronic resource],dolcino. a tragedy,,,,,,,"london : kegan paul & co., 1899.",1899,london,kegan paul & co.,tragedy
14811742,lsidyv345cc65b,"glapthorne, henry.","glapthorne, henry",https://www.wikidata.org/wiki/Q5721984,Q5721984,"the tragedy of albertus wallenstein ... duke of friedland, etc. [in five acts and in verse.] [electronic resource]","the tragedy of albertus wallenstein ... duke of friedland, etc.",[in five acts and in verse.],,,,,,"london, 1639.",1639,london,,tragedy
14811803,lsidyv3499bbe9,"goldsmith, john borough.","goldsmith, john borough",,,"king henry the first; or, the conquest of normandy. an historical tragedy in five acts [and in verse]. [electronic resource]","king henry the first; or, the conquest of normandy. an historical tragedy in five acts",[and in verse],,,,,,"london, 1834.",1834,london,,tragedy
14811965,lsidyv349c9d73,"graham, david, dramatic author.","graham, david",,,rizzio: an historical tragedy. [electronic resource],rizzio: an historical tragedy,,,,,,,"london : a. constable & co., 1898.",1898,london,a. constable & co.,tragedy
14812114,lsidyv338ef640,,,,,the grecian daughter: a tragedy [in five acts and in verse. by a. murphy]. a new edition. [electronic resource],the grecian daughter: a tragedy,[in five acts and in verse. by a. murphy]. a new edition,,"murphy, arthur, 1727-1805.","murphy, arthur",,,"london, 1772.",1772,london,,tragedy
14812282,lsidyv34997507,"griffith, george, of kidderminster.","griffith, george",,,"the two houses: a staffordshire tragedy. (founded on facts.) [in three acts and in verse, etc.] [electronic resource]",the two houses: a staffordshire tragedy,"(founded on facts.) [in three acts and in verse, etc.]",,,,,,"london, stourbridge [printed], 1866.",1866,london,[printed],tragedy
14812400,lsidyv349b47ce,"gurney, archer thompson.","gurney, archer thompson",https://www.wikidata.org/wiki/Q4785972,Q4785972,iphigenia at delphi: a tragedy [in five acts and in verse]. [electronic resource],iphigenia at delphi: a tragedy,[in five acts and in verse],,,,,,"london, 1855.",1855,london,,tragedy
14812642,lsidyv34996092,,,,,"[hanno, a tragedy in five acts [and in verse].] [electronic resource]","hanno, a tragedy in five acts",[and in verse],another edition,,,,,"london, 1854.",1854,london,,tragedy
14812855,lsidyv338ef24a,"hartson, hall.","hartson, hall",https://www.wikidata.org/wiki/Q63974642,Q63974642,the countess of salisbury. a tragedy [in five acts and in verse]. ... second edition. [electronic resource],the countess of salisbury. a tragedy,[in five acts and in verse].second edition...,,,,,,"london, 1767.",1767,london,,tragedy
14812986,lsidyv338ee590,"haywood, eliza fowler, 1693?-1756.","haywood, eliza fowler",https://www.wikidata.org/wiki/Q1559438,Q1559438,"frederick, duke of brunswick-lunenburgh. a tragedy [in five acts and in verse], etc. [electronic resource]","frederick, duke of brunswick-lunenburgh. a tragedy, etc.",[in five acts and in verse],,,,,,"london, 1729.",1729,london,,tragedy
14813025,lsidyv34ec06b0,"heath, samuel, dramatist.","heath, samuel",,,the earl of leicester: a tragedy [in five acts and in verse. founded on sir w. scott's novel of kenilworth]. [electronic resource],the earl of leicester: a tragedy,[in five acts and in verse. founded on sir w. scott's novel of kenilworth],,"scott, walter, sir, 1771-1832","scott, walter",,,"london, 1843.",1843,london,,tragedy
14813078,lsidyv345b5f58,"hemings, william, m.a., of christ church, oxford.","hemings, william",https://www.wikidata.org/wiki/Q73369865,Q73369865,"the jewes tragedy, or, their fatal and final overthrow by vespatian and titus his son. agreeable to the authentick and famous history of josephus. [in five acts and in verse.] [electronic resource]","the jewes tragedy, or, their fatal and final overthrow by vespatian and titus his son. agreeable to the authentick and famous history of josephus",[in five acts and in verse.],,,,,,"london, 1662.",1662,london,,tragedy
14813129,lsidyv34ec4c7d,,,,,"henry, lord darnly, king of scots. a tragedy [in five acts and in verse]. [electronic resource]","henry, lord darnly, king of scots. a tragedy",[in five acts and in verse],,"reinhart, charles s.","reinhart, charles s.",,,"edinburgh, 1823.",1823,edinburgh,,tragedy
14813180,lsidyv349d0176,"herbert, henry john george, earl of carnarvon.","herbert, henry john george",https://www.wikidata.org/wiki/Q1606850,Q1606850,"don pedro, king of castile; a tragedy [in five acts and in verse]. [electronic resource]","don pedro, king of castile; a tragedy",[in five acts and in verse],,,,,,"london, 1828.",1828,london,,tragedy
14813215,lsidyv345d063f,,,,,herod and mariamna: a tragedy [in five acts and in verse by s. pordage; edited by elkanah settle]. [electronic resource],herod and mariamna: a tragedy,[in five acts and in verse by s. pordage; edited by elkanah settle],,"pordage, samuel. -- settle, elkanah.","pordage, samuel.  settle, elkanah",,,"london, 1673.",1673,london,,tragedy
14813259,lsidyv314dd2b9,"hewitt, john, dramatist.","hewitt, john",,,"fatal falshood: or, distress'd innocence. a tragedy, in three acts [in verse], etc. [electronic resource]","fatal falshood: or, distress'd innocence. a tragedy, in three acts, etc.",[in verse],,,,,,"[london, 1734.]",1734,london,[ .],tragedy
14813396,lsidyv30712234,"hitchener, william henry.","hitchener, william henry",https://www.wikidata.org/wiki/Q8012046,Q8012046,"ivor: or, the sighs of ulla. a tragedy [in five acts and in verse]. [electronic resource]","ivor: or, the sighs of ulla. a tragedy",[in five acts and in verse],,,,,,"london, 1808.",1808,london,,tragedy
14813486,lsidyv345b2bb8,"chettle, henry, d. 1607?","chettle, henry",https://www.wikidata.org/wiki/Q2068895,Q2068895,"the tragedy of hoffman; or, a revenge for a father [in five acts and in verse. by h. chettle]. [electronic resource]","the tragedy of hoffman; or, a revenge for a father",[in five acts and in verse. by h. chettle],,"lennard, henry barrett.","lennard, henry barrett",,,"london, 1631.",1631,london,,tragedy
14813649,lsidyv338ef049,"hoole, john.","hoole, john",https://www.wikidata.org/wiki/Q6239769,Q6239769,timanthes: a tragedy. [electronic resource],timanthes: a tragedy,,,,,,,"london : j. becket & co, 1770.",1770,london,j. becket & co,tragedy
14813694,lsidyv345ce1a2,"hopkins, charles, dramatist.","hopkins, charles",https://www.wikidata.org/wiki/Q5079124,Q5079124,"friendship improv'd, or the female warriour; a tragedy [in five acts and in verse]. [electronic resource]","friendship improv'd, or the female warriour; a tragedy",[in five acts and in verse],,,,,,"london, 1700.",1700,london,,tragedy
14813695,lsidyv345ce555,"hopkins, charles, dramatist.","hopkins, charles",https://www.wikidata.org/wiki/Q5079124,Q5079124,"pyrrhus, king of epirus, a tragedy; [in five acts and in verse]. [electronic resource]","pyrrhus, king of epirus, a tragedy",[in five acts and in verse],,,,,,"london, 1695.",1695,london,,tragedy
14813704,lsidyv3498d07d,"hopkins, john baker.","hopkins, john baker",https://www.wikidata.org/wiki/Q18911369,Q18911369,"the yogi's daughter: a tragedy, in five acts [and in verse]. [electronic resource]","the yogi's daughter: a tragedy, in five acts",[and in verse],,,,,,"london, 1854.",1854,london,,tragedy
14813737,lsidyv349cfeb5,"hornby, mary, of stratford-upon-avon.","hornby, mary",https://www.wikidata.org/wiki/Q130320613,Q130320613,the battle of waterloo: a tragedy [in five acts and in prose]. [electronic resource],the battle of waterloo: a tragedy,[in five acts and in prose],,,,,,"stratford-upon-avon, 1819.",1819,stratford-upon-avon,,tragedy
14813774,lsidyv34fc77cc,"hoskins, william henry, and (horatio huntley)","hoskins, william henry (horatio huntley)",,,"extremes; or de valencourt. a tragedy, in five acts. [in prose and verse.] [electronic resource]","extremes; or de valencourt. a tragedy, in five acts",[in prose and verse.],,"hoskins, horatio huntley.","hoskins, horatio huntley",,,"norwich, 1842.",1842,norwich,,tragedy
14813822,lsidyv345cf461,"howard, edward, fl. 1669.","howard, edward",https://www.wikidata.org/wiki/Q337852,Q337852,"the usurper, a tragedy [in five acts, and in verse]. [electronic resource]","the usurper, a tragedy","[in five acts, and in verse]",,,,,,"london, 1668.",1668,london,,tragedy
14813831,lsidyv315eb245,"howard, robert, hon. sir.","howard, robert",https://www.wikidata.org/wiki/Q3435421,Q3435421,"the great favourite, or, the duke of lerma. [a tragedy in five acts, and in verse.] [electronic resource]","the great favourite, or, the duke of lerma","[a tragedy in five acts, and in verse.]",,,,,,"in the savoy, 1668.",1668,london,,tragedy
14813910,lsidyv307c2309,"hughes, john, poet.","hughes, john",,,"the siege of damascus. a tragedy [in five acts, in verse], etc. [electronic resource]","the siege of damascus. a tragedy, etc.","[in five acts, in verse]",,,,,,"john watts. london, 1720.",1720,london,john watts.,tragedy
14813935,lsidyv34990f1d,"hugo, thomas, dramatic writer.","hugo, thomas",https://www.wikidata.org/wiki/Q18672525,Q18672525,edwy. a tragedy. [in verse.] [electronic resource],edwy. a tragedy,[in verse.],,,,,,"london; edward howell liverpool : simpkin, marshall & co., 1864.",1864,london,simpkin marshall & co.,tragedy
14813936,lsidyv39f3c871,"hugo, thomas, dramatic writer.","hugo, thomas",https://www.wikidata.org/wiki/Q18672525,Q18672525,napoleon i. a tragedy. [in verse.] [electronic resource],napoleon i. a tragedy,[in verse.],,,,,,"london; edward howell liverpool : simpkin, marshall & co., 1866.",1866,london,simpkin marshall & co.,tragedy
14813956,lsidyv314efdf1,"hull, thomas, actor.","hull, thomas",,,"henry the second; or, the fall of rosamond: a tragedy [in five acts and in verse], etc. [electronic resource]","henry the second; or, the fall of rosamond: a tragedy , etc.",[in five acts and in verse],,,,,,"london, 1774.",1774,london,,tragedy
14814305,lsidyv345c35ef,"j., b.","j., b.",,,"the tragical history, admirable atchievements, and various events of guy, earl of warwick, a tragedy [in five acts and in prose and verse], written by b. j. [electronic resource]","the tragical history, admirable atchievements, and various events of guy, earl of warwick, a tragedy","[in five acts and in prose and verse], written by b. j",,,,,,"london, 1661.",1661,london,,tragedy
14814309,lsidyv3b2e59f8,"j., r. c.","j., r. c.",,,"the tragedy of captain harrison; or, the brownlow street mystery. put together ... from the conflicting reports of the “tryal of hen. harrison, gent.,” and the “last words” of the convict, lond. 1692. by r. c. j. [electronic resource]","the tragedy of captain harrison; or, the brownlow street mystery. put together","from the conflicting reports of the “tryal of hen. harrison, gent.,” and the “last words” of the convict, lond. 1692. by r. c. j...",,"harrison, henry, gent.","harrison, henry, gent",,,"london : d. nutt, 1890.",1890,london,d. nutt,tragedy
14814341,lsidyv350ceae1,"jacob, hildebrand.","jacob, hildebrand",https://www.wikidata.org/wiki/Q5761562,Q5761562,"the works of h. jacob, esqr. containing poems on various subjects, ... with the fatal constancy, a tragedy [in five acts and in verse]; and several pieces in prose. [electronic resource]","the works of h. jacob, esqr. containing poems on various subjects...with the fatal constancy, a tragedy",[in five acts and in verse]; and several pieces in prose...,,,,,,"london, 1735.",1735,london,,tragedy
14814541,lsidyv34ec5253,"jerningham, edward.","jerningham, edward",https://www.wikidata.org/wiki/Q18528200,Q18528200,"the siege of berwick, a tragedy [in four acts and in verse] ... edited by h. e. h. jerningham. [electronic resource]","the siege of berwick, a tragedy",[in four acts and in verse]...edited by h. e. h. jerningham,,"jerningham, hubert edward henry, sir, k.c.m.g.","jerningham, hubert edward henry",,,"london : w. ridgway, 1882.",1882,london,w. ridgway,tragedy
14814599,lsidyv345d1991,,,,,the female prelate: being the history and the life and death of pope joan. a tragedy [in five acts and in verse]. written by a person of quality [i.e. elkanah settle]. [electronic resource],the female prelate: being the history and the life and death of pope joan. a tragedy,[in five acts and in verse]. written by a person of quality [i.e. elkanah settle],,"settle, elkanah.","settle, elkanah",,,"london, 1689.",1689,london,,tragedy
14814616,lsidyv34593185,"jodrell, richard paul.","jodrell, richard paul",https://www.wikidata.org/wiki/Q4160371,Q4160371,"illustrations of the persian heroine, a tragedy ... adapted to the third edition. [electronic resource]","illustrations of the persian heroine, a tragedy",adapted to the third edition...,,,,,,"london, 1822.",1822,london,,tragedy
14814621,lsidyv3458e6a1,,,,,"tyrannicall government anatomized; or, a discourse concerning evil councellors. being the life and death of john the baptist. [a tragedy, translated from the latin of g. buchanan. in five parts and in verse.] [electronic resource]","tyrannicall government anatomized; or, a discourse concerning evil councellors. being the life and death of john the baptist","[a tragedy, translated from the latin of g. buchanan. in five parts and in verse.]",,"buchanan, george, the humanist.","buchanan, george",,,"london, 1642.",1642,london,,tragedy
14814631,lsidyv3ab8dd84,"johnson, charles, dramatic writer.","johnson, charles",,,the tragedy of medæa [in five acts and in verse]. ... with a preface containing some reflections on the new way of criticism. [electronic resource],the tragedy of medæa,with a preface containing some reflections on the new way of criticism...,,,,,,"london, 1731.",1731,london,,tragedy
14814663,lsidyv303020a0,"johnson, samuel, ll.d.","johnson, samuel",https://www.wikidata.org/wiki/Q183266,Q183266,"the patriot; a tragedy, from a manuscript of the late dr samuel johnson, corrected by himself. [by joseph simpson.] [electronic resource]",the patriot; a tragedy,", from a manuscript of the late dr samuel johnson, corrected by himself. [by joseph simpson.]",,,,,,"london, 1785.",1785,london,,tragedy
14814733,lsidyv3aba670a,"jones, henry, of drogheda.","jones, henry",,,"the earl of essex, a tragedy [in five acts and in verse]. [electronic resource]","the earl of essex, a tragedy",[in five acts and in verse],,,,,,"london, 1753.",1753,london,,tragedy
14814759,lsidyv345b3bbc,"jonson, ben, 1573?-1637.","jonson, ben",https://www.wikidata.org/wiki/Q193857,Q193857,"catiline his conspiracy. [a tragedy, in five acts and in verse.] [electronic resource]",catiline his conspiracy,"[a tragedy, in five acts and in verse.]",,,,,,"london : printed for w. burre, 1611.",1611,london,printed for w. burre,tragedy
14814776,lsidyv3426ed61,"joyner, otherwise lyde, william.","joyner, william",https://www.wikidata.org/wiki/Q18672865,Q18672865,the roman empress. a tragedy [in five acts and in verse]. [electronic resource],the roman empress. a tragedy,[in five acts and in verse],,,,,,"[london,] : in the savoy, 1671.",1671,london,,tragedy
14814800,lsidyv349d0614,,,,,"retributive justice: a tragedy in five acts [and in prose], etc. [founded on the story of kruitzner in the canterbury tales.] [electronic resource]",retributive justice: a tragedy in five acts,"[and in prose], etc. [founded on the story of kruitzner in the canterbury tales.]",,,,,,"manchester : for private communication, 1813.",1813,manchester,for private communication,tragedy
14814849,lsidyv34990a20,"keane, john henry.","keane, john henry",https://www.wikidata.org/wiki/Q75277860,Q75277860,the old jewry. a tragedy in five acts [and in verse]. [electronic resource],the old jewry. a tragedy in five acts,[and in verse],,,,,,"westminster, 1860.",1860,westminster,,tragedy
14814977,lsidyv3499c5e8,"kenney, james.","kenney, james",https://www.wikidata.org/wiki/Q995109,Q995109,the sicilian vespers: an historical tragedy [in five acts and in verse]. [electronic resource],the sicilian vespers: an historical tragedy,[in five acts and in verse],,,,,,"london, 1840.",1840,london,,tragedy
14815061,lsidyv345cc3a6,"killigrew, henry, d.d.","killigrew, henryd",,,"the conspiracy, a tragedy. [in five acts, in prose and verse.] [electronic resource]","the conspiracy, a tragedy","[in five acts, in prose and verse.]",,,,,,"london, 1638.",1638,london,,tragedy
14815706,lsidyv345d8b56,"lee, nathaniel.","lee, nathaniel",https://www.wikidata.org/wiki/Q595602,Q595602,"cæsar borgia, son of pope alexander the sixth: a tragedy [in five acts and in verse]. [electronic resource]","cæsar borgia, son of pope alexander the sixth: a tragedy",[in five acts and in verse],,"dryden, john, 1631-1700.","dryden, john",,,"london : r. bentley and m. magnes, 1680.",1680,london,r. bentley and m. magnes,tragedy
14815708,lsidyv345cb288,"lee, nathaniel.","lee, nathaniel",https://www.wikidata.org/wiki/Q595602,Q595602,"constantine the great; a tragedy, etc. [in five acts and in verse.] [electronic resource]","constantine the great; a tragedy, etc.",[in five acts and in verse.],,"dryden, john, 1631-1700.","dryden, john",,,"london : j. bently and j. tonson, 1684.",1684,london,j. bently and j. tonson,tragedy
14815709,lsidyv345d8949,"lee, nathaniel.","lee, nathaniel",https://www.wikidata.org/wiki/Q595602,Q595602,"gloriana, or the court of augustus cæsar, etc. [a tragedy, in five acts and in verse.] [electronic resource]","gloriana, or the court of augustus cæsar, etc.","[a tragedy, in five acts and in verse.]",,,,,,"london : j. magnes and r. bentley, 1676.",1676,london,j. magnes and r. bentley,tragedy
14815710,lsidyv345d938f,"lee, nathaniel.","lee, nathaniel",https://www.wikidata.org/wiki/Q595602,Q595602,"lucius junius brutus, father of his country. a tragedy [in five acts and in verse]. [electronic resource]","lucius junius brutus, father of his country. a tragedy",[in five acts and in verse],,,,,,"london : r. tonson and j. tonson, 1681.",1681,london,r. tonson and j. tonson,tragedy
14815711,lsidyv345d99fe,"lee, nathaniel.","lee, nathaniel",https://www.wikidata.org/wiki/Q595602,Q595602,the massacre of paris: a tragedy [in five acts and in verse]. [electronic resource],the massacre of paris: a tragedy,[in five acts and in verse],,,,,,"london : r. bentley and m. magnes, 1690.",1690,london,r. bentley and m. magnes,tragedy
14815712,lsidyv345d95c0,"lee, nathaniel.","lee, nathaniel",https://www.wikidata.org/wiki/Q595602,Q595602,"[mithridates, king of pontus: a tragedy [in five acts, and in verse].] [electronic resource]","mithridates, king of pontus: a tragedy","[in five acts, and in verse]",another edition,,,,,"london : r. bentley and s. magnes, 1685.",1685,london,r. bentley and s. magnes,tragedy
14815715,lsidyv3429cc7d,"lee, nathaniel.","lee, nathaniel",https://www.wikidata.org/wiki/Q595602,Q595602,"sophonisba, or hannibal's overthrow. a tragedy [in five acts and in verse]. [electronic resource]","sophonisba, or hannibal's overthrow. a tragedy",[in five acts and in verse],,"dryden, john, 1631-1700.","dryden, john",,,"london : j. magnes and r. bentley, 1676.",1676,london,j. magnes and r. bentley,tragedy
14815718,lsidyv345d8fb1,"lee, nathaniel.","lee, nathaniel",https://www.wikidata.org/wiki/Q595602,Q595602,"theodosius: or, the force of love, a tragedy [in five acts and in verse]... with the musick betwixt the acts [by h. purcell]. [electronic resource]","theodosius: or, the force of love, a tragedy",[in five acts and in verse] with the musick betwixt the acts [by h. purcell]...,,,,,,"london : r. bentley and m. magnes, 1680.",1680,london,r. bentley and m. magnes,tragedy
14815721,lsidyv338f6a07,"lee, nathaniel.","lee, nathaniel",https://www.wikidata.org/wiki/Q595602,Q595602,"the tragedy of nero, emperour of rome, etc. [in five acts, in verse and in prose.] [electronic resource]","the tragedy of nero, emperour of rome, etc.","[in five acts, in verse and in prose.]",,,,,,"london : j. magnus and r. bentley, 1675.",1675,london,j. magnus and r. bentley,tragedy
14815741,lsidyv34ed27fb,"lee-hamilton, eugene.","leehamilton, eugene",https://www.wikidata.org/wiki/Q5407431,Q5407431,"the fountain of youth. a fantastic tragedy, in five acts. [in verse.] [electronic resource]","the fountain of youth. a fantastic tragedy, in five acts",[in verse.],,,,,,"london : elliot stock, 1891.",1891,london,elliot stock,tragedy
14816174,lsidyv32d129b5,"dryden, john, 1631-1700.","dryden, john",https://www.wikidata.org/wiki/Q213355,Q213355,"the duke of guise [electronic resource]. a tragedy. acted by their majesties servants. written by mr. dryden, and mr. lee.",the duke of guise . a tragedy,"acted by their majesties servants. written by mr. dryden, and mr. lee",,,,,,"london, r. bentley; j. tonson; printed by t. h. : 1683.",1683,london,r. bentley; j. tonson; printed by t. h. :,tragedy
14816185,lsidyv34ed4448,"martin, theodore, sir, 1816-1909.","martin, theodore",https://www.wikidata.org/wiki/Q2404813,Q2404813,madonna pia [electronic resource] : a tragedy : and three other dramas / written and translated by sir theodore martin.,madonna pia: a tragedy: and three other dramas,/ written and translated by sir theodore martin,,"hertz, henrik, 1798-1870. english. -- schiller, friedrich, 1759-1805. english. -- halm, friedrich, 1806-1871. english.","hertz, henrik, . .  schiller, friedrich, . .  halm, friedrich, .",,,"edinburgh ; london : w. blackwood and sons, 1894. -- edinburgh : w. blackwood & sons, 1894.",1894,edinburgh & london,w. blackwood & sons,tragedy
14816193,lsidyv33510698,,,,,"agis: a tragedy, etc. [in verse. by john home.] [electronic resource]","agis: a tragedy, etc.",[in verse. by john home.],,"home, john, author of “douglas.”.","home, john, ”",,,"a. millar : london, 1758.",1758,london,,tragedy
14816220,lsidyv3350ef20,,,,,"the lamentable and true tragedy of master arden of feversham in kent; who was most wickedly murdered by the meanes of his disloyall and wanton wife; who, for the love she bare to one mosby, hired two desperate ruffins, blacke-will, and shakebag, to kill him. [in verse.] [electronic resource]",the lamentable and true tragedy of master arden of feversham in kent,"who was most wickedly murdered by the meanes of his disloyall and wanton wife; who, for the love she bare to one mosby, hired two desperate ruffins, blacke-will, and shakebag, to kill him. [in verse.]",,,,,"arden, thomas, d. 1551","london : eliz. allde, 1633.",1633,london,eliz. allde,tragedy
14816222,lsidyv32bea20f,,,,,the queen of argos; a tragedy: in five acts. [in verse. by william b. bell.] [electronic resource],the queen of argos; a tragedy: in five acts,[in verse. by william b. bell.],,"bell, william boscawen.","bell, william boscawen",,,"london : the author, 1823.",1823,london,the author,tragedy
14816267,lsidyv33505d23,"bedloe, william.","bedloe, william",https://www.wikidata.org/wiki/Q8005312,Q8005312,"the excommunicated prince: or, the false relique. a tragedy. as it was acted by his holiness's servants. being the popish plot in a play. [in verse.] [electronic resource]","the excommunicated prince: or, the false relique. a tragedy",as it was acted by his holiness's servants. being the popish plot in a play. [in verse.],,,,,,"london : for tho. parkhurst, etc., 1679.",1679,london,for tho. parkhurst etc.,tragedy
14816294,lsidyv30984596,"bicknell, alexander.","bicknell, alexander",https://www.wikidata.org/wiki/Q18526363,Q18526363,the patriot king; or alfred and elvida. an historical tragedy. [in verse.] [electronic resource],the patriot king; or alfred and elvida. an historical tragedy,[in verse.],,,,,,"london : the author, 1788.",1788,london,the author,tragedy
