aleph system no.,dom id,author (o),author (n),author_wikidata_url,author_wikidata_id,title (o),title (n),metadata,edition,other authors (o),other authors (n),series,subject,imprint (o),p year,p location,p name,type
14829017,lsidyv2eb53bc4,,,,,"the school for wives. a comedy [in five acts, and in prose. by h. kelly]. [electronic resource]",the school for wives. a comedy,"[in five acts, and in prose. by h. kelly].",,,,,,"london : t. beckett, 1774.",1774,london,t. beckett,comedy
14829022,lsidyv35431d08,,,,,cap and gown comedy. a schoolmaster's stories. [by a. r. h. moncrieff.] [electronic resource],cap and gown comedy. a schoolmaster's stories,[by a. r. h. moncrieff.],,"moncrieff, ascott robert hope.","moncrieff, ascott robert hope",,,"london : a. and c. black, 1893.",1893,london,a. and c. black,comedy
14829090,lsidyv3350bbfd,"scott, thomas, secretary to the earl of roxburgh.","scott, thomas",,,the mock-marriage. a comedy. [electronic resource],the mock-marriage. a comedy,,,,,,,"london, 1696.",1696,london,,comedy
14829201,lsidyv39f8d178,"seawell, molly elliot.","seawell, molly elliot",https://www.wikidata.org/wiki/Q6896568,Q6896568,"a strange, sad comedy. [a novel.] [electronic resource]","a strange, sad comedy",[a novel.],,,,,,"new york : century co., 1896.",1896,new york,century co.,comedy
14829210,lsidyv345d0cae,"sedley, charles, sir, bart.","sedley, charles, bart",https://www.wikidata.org/wiki/Q1066050,Q1066050,"bellamira, or the mistress, a comedy: as it is acted by their majesties servants. [electronic resource]","bellamira, or the mistress, a comedy",as it is acted by their majesties servants,,terence,terence,,,"london : printed by d. mallet, for l. c. and timothy goodwin, 1687.",1687,london,printed by d. mallet for l. c. and timothy goodwin,comedy
14829211,lsidyv345d10fd,"sedley, charles, sir, bart.","sedley, charles, bart",https://www.wikidata.org/wiki/Q1066050,Q1066050,"the mulberry garden, a comedy [in five acts and in verse], etc. [electronic resource]","the mulberry garden, a comedy","[in five acts and in verse], etc.",,,,,,"london, 1668.",1668,london,,comedy
14829212,lsidyv345d0ec0,"sedley, charles, sir, bart.","sedley, charles, bart",https://www.wikidata.org/wiki/Q1066050,Q1066050,"[the mulberry garden, a comedy [in five acts and in verse], etc.] [electronic resource]","the mulberry garden, a comedy","[in five acts and in verse], etc.",another edition,,,,,"london, 1675.",1675,london,,comedy
14829298,lsidyv346006dc,"shadwell, thomas, poet laureate.","shadwell, thomas",https://www.wikidata.org/wiki/Q1230771,Q1230771,"bury-fair. a comedy, etc. [in five acts and in prose.] [electronic resource]","bury-fair. a comedy, etc.",[in five acts and in prose.],,,,,,"london, 1689.",1689,london,,comedy
14829299,lsidyv338f7b9b,"shadwell, thomas, poet laureate.","shadwell, thomas",https://www.wikidata.org/wiki/Q1230771,Q1230771,"epsom-wells. a comedy, etc. [in five acts and in prose.] [electronic resource]","epsom-wells. a comedy, etc.",[in five acts and in prose.],,,,,,"london, 1673.",1673,london,,comedy
14829301,lsidyv34600c90,"shadwell, thomas, poet laureate.","shadwell, thomas",https://www.wikidata.org/wiki/Q1230771,Q1230771,"the humorists, a comedy [in five acts and in prose], etc. [electronic resource]","the humorists, a comedy","[in five acts and in prose], etc.",,,,,,"london : h. herringman, 1671.",1671,london,h. herringman,comedy
14829302,lsidyv345d25b4,"shadwell, thomas, poet laureate.","shadwell, thomas",https://www.wikidata.org/wiki/Q1230771,Q1230771,"[the humorists, a comedy [in five acts and in prose], etc.] [electronic resource]","the humorists, a comedy","[in five acts and in prose], etc.",another edition,,,,,"london : printed for h. herringman ... and are to be sold by f. saunders and j. knapton, 1691.",1691,london,printed for h. herringman ... and are to be sold by f. saunders and j. knapton,comedy
14829303,lsidyv342abfd7,"shadwell, thomas, poet laureate.","shadwell, thomas",https://www.wikidata.org/wiki/Q1230771,Q1230771,"the lancashire witches, and tegue o divelly the irish priest. a comedy. part the first [in five acts and in prose]. the amorous bigot, with the second part of tegue o divelly, a comedy. [electronic resource]","the lancashire witches, and tegue o divelly the irish priest. a comedy. part the first","[in five acts and in prose]. the amorous bigot, with the second part of tegue o divelly, a comedy.",,,,,,"london, 1691.",1691,london,,comedy
14829306,lsidyv345d27b5,"shadwell, thomas, poet laureate.","shadwell, thomas",https://www.wikidata.org/wiki/Q1230771,Q1230771,the miser: a comedy [in five acts and in prose: founded on molière's “l'avare”] ... written by t. shadwell. [electronic resource],the miser: a comedy,[in five acts and in prose: founded on molière's “l'avare”] written by t. shadwell....,,"molière, 1622-1673.",molière,,,"london : t. collins & j. ford, 1672.",1672,london,t. collins & j. ford,comedy
14829307,lsidyv345da10b,"shadwell, thomas, poet laureate.","shadwell, thomas",https://www.wikidata.org/wiki/Q1230771,Q1230771,[the miser: a comedy [in five acts and in prose: founded on molière's “l'avare”] ... written by t. shadwell.] [electronic resource],the miser: a comedy,[in five acts and in prose: founded on molière's “l'avare”] written by t. shadwell....,another edition a comedy called the miser etc,"molière, 1622-1673.",molière,,,"london : f. saunders, 1691.",1691,london,f. saunders,comedy
14829310,lsidyv34600ad7,"shadwell, thomas, poet laureate.","shadwell, thomas",https://www.wikidata.org/wiki/Q1230771,Q1230771,"the scowrers. a comedy, etc. [in five acts, in prose and verse.] [electronic resource]","the scowrers. a comedy, etc.","[in five acts, in prose and verse.]",,,,,,"london, 1691.",1691,london,,comedy
14829314,lsidyv345d20b1,"shadwell, thomas, poet laureate.","shadwell, thomas",https://www.wikidata.org/wiki/Q1230771,Q1230771,"the sullen lovers, or the impertinents, a comedy [in five acts and in prose]. [electronic resource]","the sullen lovers, or the impertinents, a comedy",[in five acts and in prose].,,,,,,"in the savoy, 1668.",1668,in the savoy,,comedy
14829316,lsidyv34600049,"shadwell, thomas, poet laureate.","shadwell, thomas",https://www.wikidata.org/wiki/Q1230771,Q1230771,"a true widow. a comedy, etc. [in five acts and in prose.] (prologue by mr. dryden.). [electronic resource]","a true widow. a comedy, etc.",[in five acts and in prose.] (prologue by mr. dryden.).,,"dryden, john, 1631-1700.","dryden, john",,,"london, 1679.",1679,london,,comedy
14829317,lsidyv346037dc,"shadwell, thomas, poet laureate.","shadwell, thomas",https://www.wikidata.org/wiki/Q1230771,Q1230771,"the virtuoso. a comedy, etc. [in five acts and in prose.] [electronic resource]","the virtuoso. a comedy, etc.",[in five acts and in prose.],,,,,,"london, 1676.",1676,london,,comedy
14829318,lsidyv335045c6,"shadwell, thomas, poet laureate.","shadwell, thomas",https://www.wikidata.org/wiki/Q1230771,Q1230771,"[the virtuoso. a comedy, etc. [in five acts and in prose.]] [electronic resource]","the virtuoso. a comedy, etc.",[in five acts and in prose.],another edition,,,,,"london, 1691.",1691,london,,comedy
14829319,lsidyv34603ad2,"shadwell, thomas, poet laureate.","shadwell, thomas",https://www.wikidata.org/wiki/Q1230771,Q1230771,"[the virtuoso. a comedy, etc. [in five acts and in prose.]] [electronic resource]","the virtuoso. a comedy, etc.",[in five acts and in prose.],another edition,,,,,"london, 1704.",1704,london,,comedy
14829320,lsidyv32c46eb5,"shadwell, thomas, poet laureate.","shadwell, thomas",https://www.wikidata.org/wiki/Q1230771,Q1230771,"the volunteers, or the stock-jobbers. a comedy, etc. [in five acts, and in prose. with a dedicatory epistle by anne shadwell and prologue by t. d'urfey.] [electronic resource]","the volunteers, or the stock-jobbers. a comedy, etc.","[in five acts, and in prose. with a dedicatory epistle by anne shadwell and prologue by t. d'urfey.]",,"d'urfey, thomas, 1653-1723. -- shadwell, anne.","d'urfey, thomas. shadwell, anne",,,"london, 1693.",1693,london,,comedy
14829345,lsidyv314b8c42,"shakespeare, william, 1564-1616","shakespeare, william",https://www.wikidata.org/wiki/Q692,Q692,catharine and petruchio; a comedy in three acts. as it is perform'd at the theatre-royal in drury-lane. alter'd [by david garrick] from shakespeare's taming of the shrew. [electronic resource],catharine and petruchio; a comedy in three acts,as it is perform'd at the theatre-royal in drury-lane. alter'd [by david garrick] from shakespeare's taming of the shrew.,,"garrick, david.","garrick, david",,,"london : j. & r. tonson, and s. draper, 1756.",1756,london,j. & r. tonson and s. draper,comedy
14829347,lsidyv2eb967a9,"shakespeare, william, 1564-1616","shakespeare, william",https://www.wikidata.org/wiki/Q692,Q692,"[the tempest, or the enchanted island. a comedy, as it is now actedat his highness the duke of york's theatre. [altered from shakspere by dryden and sir w. davenant.]] [electronic resource]","the tempest, or the enchanted island. a comedy",as it is now actedat his highness the duke of york's theatre. [altered from shakspere by dryden and sir w. davenant.],another edition as compiled by j p kemble and  acted at the theatre royal drury lane etc,"kemble, john philip, 1757-1823.","kemble, john philip",,,"london : j. debrett, 1789.",1789,london,j. debrett,comedy
14829379,lsidyv345cf692,"sharpe, lewis.","sharpe, lewis",https://www.wikidata.org/wiki/Q18811025,Q18811025,"the noble stranger. [a comedy, in five acts, in prose and verse.] [electronic resource]",the noble stranger,"[a comedy, in five acts, in prose and verse.]",,,,,,"london : i. o., for j. becket, 1640.",1640,london,i. o. for j. becket,comedy
14829381,lsidyv345d7ab5,"sharpham, edward.","sharpham, edward",https://www.wikidata.org/wiki/Q17626177,Q17626177,"[the fleire [a comedy in five acts, in prose and verse]. as it hath beene often played in the blacke-fryers by the children of the revells.] [electronic resource]",the fleire,"[a comedy in five acts, in prose and verse]. as it hath beene often played in the blacke-fryers by the children of the revells.",another edition the fleire,,,,,"london : j. norton, for w. cooke, 1631.",1631,london,j. norton for w. cooke,comedy
14829465,lsidyv32c5e357 -- lsidyv39a71f13,"sheridan, richard brinsley butler, right hon.","sheridan, richard brinsley butler",https://www.wikidata.org/wiki/Q352725,Q352725,"sheridan's comedies. the rivals and the school for scandal. edited with an introduction and notes to each play and a biographical sketch of sheridan by brander matthews. with illustrations by e. a. abbey, fred. barnard, r. blum, c. s. reinhart, etc. [electronic resource]",sheridan's comedies. the rivals and the school for scandal,"edited with an introduction and notes to each play and a biographical sketch of sheridan by brander matthews. with illustrations by e. a. abbey, fred. barnard, r. blum, c. s. reinhart, etc.",,"abbey, edwin austin, 1852-1911. -- barnard, frederick. -- blum, robert frederick. -- matthews, james brander.","abbey, edwin austin. barnard, frederick. blum, robert frederick. matthews, james brander",,,"london : chatto and windus, 1885.",1885,london,chatto and windus,comedy
14829488,lsidyv345b66e9,"shirley, james, 1596-1666.","shirley, james",https://www.wikidata.org/wiki/Q1349914,Q1349914,"the bird in a cage. a comedie, etc. [electronic resource]","the bird in a cage. a comedie, etc.",,,,,,,"london : b. alsop and t. fawcet, for w. cooke, 1633.",1633,london,b. alsop and t. fawcet for w. cooke,comedy
14829489,lsidyv338f06b9,"shirley, james, 1596-1666.","shirley, james",https://www.wikidata.org/wiki/Q1349914,Q1349914,"the constant maid. a comedy [in five acts, in verse]. [electronic resource]",the constant maid. a comedy,"[in five acts, in verse].",,,,,,"london : j. raworth, for r. whitaker, 1640.",1640,london,j. raworth for r. whitaker,comedy
14829491,lsidyv3460faf8,"shirley, james, 1596-1666.","shirley, james",https://www.wikidata.org/wiki/Q1349914,Q1349914,"the example. [a comedy, in five acts, in verse.] [electronic resource]",the example,"[a comedy, in five acts, in verse.]",,,,,,"london, 1637.",1637,london,,comedy
14829492,lsidyv345b7679,"shirley, james, 1596-1666.","shirley, james",https://www.wikidata.org/wiki/Q1349914,Q1349914,the gamester. [a comedy in five acts and in verse.] as it was presented by her majesties servants at the private house in drury-lane. [electronic resource],the gamester,[a comedy in five acts and in verse.] as it was presented by her majesties servants at the private house in drury-lane.,,,,,,"london : printed by john norton for andrew crooke and william cooke, 1637.",1637,london,printed by john norton for andrew crooke and william cooke,comedy
14829493,lsidyv308021a6,"shirley, james, 1596-1666.","shirley, james",https://www.wikidata.org/wiki/Q1349914,Q1349914,"the gamesters; a comedy, altered from shirley [by david garrick]. [electronic resource]","the gamesters; a comedy, altered from shirley",[by david garrick].,,,,,,"london, 1758.",1758,london,,comedy
14829494,lsidyv3352ac93,"shirley, james, 1596-1666.","shirley, james",https://www.wikidata.org/wiki/Q1349914,Q1349914,"the gratefull servant. a comedie, etc. [in five acts, in prose and verse.] [electronic resource]","the gratefull servant. a comedie, etc.","[in five acts, in prose and verse.]",,,,,,"london, 1630.",1630,london,,comedy
14829496,lsidyv3395def9,"shirley, james, 1596-1666.","shirley, james",https://www.wikidata.org/wiki/Q1349914,Q1349914,"hide parke, a comedie [in five acts, in verse]. [electronic resource]","hide parke, a comedie","[in five acts, in verse].",,,,,,"london, 1637.",1637,london,,comedy
14829497,lsidyv33956995,"shirley, james, 1596-1666.","shirley, james",https://www.wikidata.org/wiki/Q1349914,Q1349914,"the humorous courtier. a comedy, as it hath been presented with good applause at the private house in drury-lane. [electronic resource]",the humorous courtier. a comedy, as it hath been presented with good applause at the private house in drury-lane,,"shakespeare, william, 1564-1616","shakespeare, william",,,"london : printed by t. c. [thomas cotes] for william cooke, and are to be sold by james becket, 1640.",1640,london,printed by t. c. [thomas cotes] for william cooke and are to be sold by james becket,comedy
14829498,lsidyv338f09bf,"shirley, james, 1596-1666.","shirley, james",https://www.wikidata.org/wiki/Q1349914,Q1349914,"the lady of pleasure. a comedie, as it was acted by her majesties servants, at the private house in drury lane. [electronic resource]",the lady of pleasure. a comedie," as it was acted by her majesties servants, at the private house in drury lane",,,,,,"london : printed by tho. cotes, for andrew crooke and william cooke, 1637.",1637,london,printed by tho. cotes for andrew crooke and william cooke,comedy
14829500,lsidyv3353067b,"shirley, james, 1596-1666.","shirley, james",https://www.wikidata.org/wiki/Q1349914,Q1349914,"the opportunitie. a comedy, as it was presented by her majesties servants, at the private house in drury lane. [electronic resource]",the opportunitie. a comedy,"as it was presented by her majesties servants, at the private house in drury lane",,,,,,"london : printed by thomas cotes for andrew crooke, and will. cooke, 1640.",1640,london,printed by thomas cotes for andrew crooke and will. cooke,comedy
14829502,lsidyv3353feeb,"shirley, james, 1596-1666.","shirley, james",https://www.wikidata.org/wiki/Q1349914,Q1349914,"the royall master. [a comedy in five acts, in verse.] [electronic resource]",the royall master,"[a comedy in five acts, in verse.]",,,,,,"london, 1638.",1638,london,,comedy
14829504,lsidyv3352af0c,"shirley, james, 1596-1666.","shirley, james",https://www.wikidata.org/wiki/Q1349914,Q1349914,"the schoole of complement. [a comedy in five acts, in prose and verse.] [electronic resource]",the schoole of complement,"[a comedy in five acts, in prose and verse.]",,,,,,"london, 1631.",1631,london,,comedy
14829505,lsidyv3351eabd,"shirley, james, 1596-1666.","shirley, james",https://www.wikidata.org/wiki/Q1349914,Q1349914,"[the schoole of complement. [a comedy in five acts, in prose and verse.]] [electronic resource]",the schoole of complement,"[a comedy in five acts, in prose and verse.]",another edition,,,,,"london, 1637.",1637,london,,comedy
14829506,lsidyv32b9baeb,"shirley, james, 1596-1666.","shirley, james",https://www.wikidata.org/wiki/Q1349914,Q1349914,"[the schoole of complement. [a comedy in five acts, in prose and verse.]] [electronic resource]",the schoole of complement,"[a comedy in five acts, in prose and verse.]",another edition love tricks: or the schoole of complements etc,,,,,"london, 1667.",1667,london,,comedy
14829508,lsidyv3395d621,"shirley, james, 1596-1666.","shirley, james",https://www.wikidata.org/wiki/Q1349914,Q1349914,"the wedding. [a comedy in five acts, in prose and verse.] [electronic resource]",the wedding,"[a comedy in five acts, in prose and verse.]",,,,,,"london, 1633.",1633,london,,comedy
14829546,lsidyv3494a6cf,"siddons, henry.","siddons, henry",https://www.wikidata.org/wiki/Q5728305,Q5728305,time's a tell-tale: a comedy in five acts [in prose]. [electronic resource],time's a tell-tale: a comedy in five acts,[in prose].,,,,,,"london, 1807.",1807,london,,comedy
14829723,lsidyv349358a3,"smith, charlotte, mrs.","smith, charlotte",https://www.wikidata.org/wiki/Q442902,Q442902,[what is she? a comedy ... second edition. [by charlotte smith.]] [electronic resource],what is she? a comedy,second edition. [by charlotte smith.]...,third edition,,,,,"london, 1800.",1800,london,,comedy
14829827,lsidyv39a21818,"snaith, j. c. (john collis), 1876-1936","snaith, john collis",https://www.wikidata.org/wiki/Q16527376,Q16527376,lady barbarity. a romantic comedy. [electronic resource],lady barbarity. a romantic comedy,,,,,,,"toronto : the copp, clark co., 1899.",1899,toronto,the copp clark co.,comedy
14829874,lsidyv3423edf8,,,,,"the sophister. a comedy [in five acts, prose and verse. by r. zouch?]. [electronic resource]",the sophister. a comedy,"[in five acts, prose and verse. by r. zouch?].",,"zouch, richard.","zouch, richard",,,"london, 1639.",1639,london,,comedy
14829893,lsidyv345ec2dd,"southern, thomas.","southern, thomas",https://www.wikidata.org/wiki/Q2403714,Q2403714,"sir anthony love; or, the rambling lady. a comedy [in five acts, prose and verse], etc. [electronic resource]","sir anthony love; or, the rambling lady. a comedy etc.","[in five acts, prose and verse], etc.",,,,,,"london, 1691.",1691,london,,comedy
14829894,lsidyv32ba9391,"southern, thomas.","southern, thomas",https://www.wikidata.org/wiki/Q2403714,Q2403714,"the wives excuse; or, cuckolds make themselves. a comedy [in five acts, in prose and in verse. with verses by john dryden, addressed to the author on his comedy, etc.]. [electronic resource]","the wives excuse; or, cuckolds make themselves. a comedy","[in five acts, in prose and in verse. with verses by john dryden, addressed to the author on his comedy, etc.].",,"dryden, john, 1631-1700.","dryden, john",,,"london, 1692.",1692,london,,comedy
14830116,lsidyv345db5c2,,,,,"the step-mother, a tragi-comedy. [electronic resource]","the step-mother, a tragi-comedy",,,"stapleton, robert, sir.","stapleton, robert",,,"london, 1664.",1664,london,,comedy
14830343,lsidyv345ce031,"strode, william, d.d.","strode, william",https://www.wikidata.org/wiki/Q53736879,Q53736879,the floating island: a tragi-comedy [in five acts and in verse]. [electronic resource],the floating island: a tragi-comedy,[in five acts and in verse].,,,,,,"london, 1655.",1655,london,,comedy
14830379,lsidyv3a2e304b,"sturgis, howard overing.","sturgis, howard overing",https://www.wikidata.org/wiki/Q1262216,Q1262216,"all that was possible: being the record of a summer in the life of mrs. sibyl crofts, comedian, extracted from her correspondence [or rather, written] by h. o. sturgis. [electronic resource]",all that was possible,"being the record of a summer in the life of mrs. sibyl crofts, comedian, extracted from her correspondence [or rather, written] by h. o. sturgis.",,,,,,"london : osgood & mcilvaine, 1895 [1894].",1895,london,osgood & mcilvaine,comedy
14830412,lsidyv314e7574,,,,,[the summer's tale. a musical comedy of three acts [in prose. by r. cumberland].] [electronic resource],the summer's tale. a musical comedy of three acts,[in prose. by r. cumberland].,another edition,"cumberland, richard, 1732-1811","cumberland, richard",,,,,,,comedy
14830492,lsidyv345d76d2,"sydserf, thomas, comedian.","sydserf, thomas",https://www.wikidata.org/wiki/Q7794310,Q7794310,"tarugo's wiles: or, the coffee-house. a comedy [in five acts and in prose]. [electronic resource]","tarugo's wiles: or, the coffee-house. a comedy",[in five acts and in prose].,,,,,,"london, 1668.",1668,london,,comedy
14830590,lsidyv345d4911,"tatham, john, dramatist.","tatham, john",https://www.wikidata.org/wiki/Q3182565,Q3182565,the rump: or the mirrour of the late times: a new comedy [in five acts and in prose]. [electronic resource],the rump: or the mirrour of the late times: a new comedy,[in five acts and in prose].,,"stepney, george.","stepney, george",,,"london, 1660.",1660,london,,comedy
14830592,lsidyv345c6551,"tatham, john, dramatist.","tatham, john",https://www.wikidata.org/wiki/Q3182565,Q3182565,"the scots figgaries: or, a knot of knaves. a comedy [in five acts, in prose and verse]. [electronic resource]","the scots figgaries: or, a knot of knaves. a comedy","[in five acts, in prose and verse].",,,,,,"london, 1652.",1652,london,,comedy
14830784,lsidyv349c132d,"thomas, charles inigo, sir, g.c.b., and ellis (walter) dramatist.","thomas, charles inigo",https://www.wikidata.org/wiki/Q64683643,Q64683643,"troubled waters. an original comedy, in four acts. [electronic resource]","troubled waters. an original comedy, in four acts",,,"ellis, walter, dramatist","ellis, walter",,,"london : court circular newspaper co., [1893.].",1893,london,court circular newspaper co.,comedy
14830924,lsidyv3350b364,,,,,"timoleon; or, the revolution. a tragi-comedy. [electronic resource]","timoleon; or, the revolution. a tragi-comedy",,,,,,,"london, 1697.",1697,london,,comedy
14830952,lsidyv32b64418,"tobin, john, 1770-1804.","tobin, john",https://www.wikidata.org/wiki/Q15515137,Q15515137,"the faro table; or, the guardians. a comedy. [with a prologue by t. l. peacock.] [electronic resource]","the faro table; or, the guardians. a comedy",[with a prologue by t. l. peacock.],,"peacock, thomas love.","peacock, thomas love",,,"london : john murray, 1816.",1816,london,john murray,comedy
14831099,lsidyv39c635cd,"tristram, william outram.","tristram, william outram",https://www.wikidata.org/wiki/Q55311849,Q55311849,comedies from a country-side. [short tales.] [electronic resource],comedies from a country-side,[short tales.],,,,,,"london : ward & downey, 1885.",1885,london,ward & downey,comedy
14831102,lsidyv3351ccfc,,,,,"the triumphs of virtue. a tragi-comedy [in five acts, and in verse]. [electronic resource]",the triumphs of virtue. a tragi-comedy,"[in five acts, and in verse].",,,,,,"london, 1697.",1697,london,,comedy
14831161,lsidyv338f23c5,"tuke, samuel, sir, bart.","tuke, samuel, bart",https://www.wikidata.org/wiki/Q3471250,Q3471250,"[the adventures of five hours. a tragi-comedy [in verse. adapted from “los empeños de seis horas,” formerly attributed to calderon, and now to antonio coello].] [electronic resource]",the adventures of five hours. a tragi-comedy,"[in verse. adapted from “los empeños de seis horas,” formerly attributed to calderon, and now to antonio coello].",second edition,,,,,"london, 1664.",1664,london,,comedy
14831162,lsidyv34250079,"tuke, samuel, sir, bart.","tuke, samuel, bart",https://www.wikidata.org/wiki/Q3471250,Q3471250,"[the adventures of five hours. a tragi-comedy [in verse. adapted from “los empeños de seis horas,” formerly attributed to calderon, and now to antonio coello].] [electronic resource]",the adventures of five hours. a tragi-comedy,"[in verse. adapted from “los empeños de seis horas,” formerly attributed to calderon, and now to antonio coello].",fourth edition revis'd and corrected by the author,,,,,"london, 1704.",1704,london,,comedy
14831163,lsidyv338ee7a9,"tuke, samuel, sir, bart.","tuke, samuel, bart",https://www.wikidata.org/wiki/Q3471250,Q3471250,"the perplexities: a comedy. [by t. hull. founded upon the “adventures of five hours,” by sir s. tuke.] [electronic resource]",the perplexities: a comedy,"[by t. hull. founded upon the “adventures of five hours,” by sir s. tuke.]",,,,,,"london, 1767.",1767,london,,comedy
14831166,lsidyv33528c63,,,,,tunbridge-wells: or a days courtship. a comedy. ... written by a person of quality [t. rawlins]. [electronic resource],tunbridge-wells: or a days courtship. a comedy,written by a person of quality [t. rawlins]....,,"rawlins, thomas, dramatist.","rawlins, thomas",,,"london : printed ... by henry rogers, 1678.",1678,london,printed ... by henry rogers,comedy
14831321,lsidyv3a6827e8,"vallings, harold.","vallings, harold",,,"three brace of lovers. a comedy-idyll, etc. [a novel.] [electronic resource]","three brace of lovers. a comedy-idyll, etc.",[a novel.],,,,,,"bristol : j. w. arrowsmith, [1893.].",1893,bristol,j. w. arrowsmith,comedy
14831430,lsidyv345f1398,"buckingham, george villiers, duke of, 1628-1687.","villiers, george",https://www.wikidata.org/wiki/Q313817,Q313817,"[the chances, a comedy [by beaumont and fletcher; in prose and verse] ... corrected and altered by a person of honour [i.e. george villiers, 2nd duke of buckingham.]] [electronic resource]","the chances, a comedy","[by beaumont and fletcher; in prose and verse] corrected and altered by a person of honour [i.e. george villiers, 2nd duke of buckingham.]...",another edition,"beaumont, francis, 1584-1616.","beaumont, francis",,,"london, 1692.",1692,london,,comedy
14831490,lsidyv3353e092,"w., r.","wilson, robert",https://www.wikidata.org/wiki/Q7351154,Q7351154,"a right excellent ... comedy, called the three ladies of london ... written by r. w. [i.e. robert wilson], etc. b.l. [electronic resource]",a right excellent,"comedy, called the three ladies of london...written by r. w. [i.e. robert wilson], etc. b.l.",,"wilson, robert, dramatist.","wilson, robert",,,"london : john danter, 1592.",1592,london,john danter,comedy
14831512,lsidyv39b4208c,"waite, arthur edward.","waite, arthur edward",https://www.wikidata.org/wiki/Q553124,Q553124,belle and the dragon. an elfin comedy. [electronic resource],belle and the dragon. an elfin comedy,,,,,,,"london : j. elliott & co., 1894.",1894,london,j. elliott & co.,comedy
14831529,lsidyv3a981681,"waldron, francis godolphin.","waldron, francis godolphin",https://www.wikidata.org/wiki/Q5481098,Q5481098,"heigho for a husband! a comedy [in four acts, and in prose], etc. [electronic resource]",heigho for a husband! a comedy etc.,"[in four acts, and in prose]",,,,,,"london, 1794.",1794,london,,comedy
14831593,lsidyv2eb25b94,"wallace, eglantine, lady.","wallace, eglantine",https://www.wikidata.org/wiki/Q5348050,Q5348050,the whim; a comedy in three acts [and in prose]. [electronic resource],the whim; a comedy in three acts,[and in prose].,,,,,,"margate, 1795.",1795,margate,,comedy
14831834,lsidyv338f2e09,"webster, john, dramatist, and rowley (william) dramatist.","webster, john",https://www.wikidata.org/wiki/Q225904,Q225904,a cure for a cuckold: a pleasant comedy [in five acts and in prose]. [electronic resource],a cure for a cuckold: a pleasant comedy,[in five acts and in prose].,,"rowley, william, dramatist.","rowley, william",,,"london, 1661.",1661,london,,comedy
14831895,lsidyv3a991eec,"welsted, mr. (leonard), 1688-1747.","welsted, leonard",https://www.wikidata.org/wiki/Q6525836,Q6525836,"[the dissembled wanton, or my son, get money. a comedy [in five acts and in prose].] [electronic resource]","the dissembled wanton, or my son, get money. a comedy",[in five acts and in prose].,another edition,,,,,"london, 1787.",1787,london,,comedy
14831950,lsidyv346060d5,"weston, john, dramatist.","weston, john",,,"the amazon queen; or, the amours of thalestris to alexander the great. a tragi-comedy [in five acts and in verse]. [electronic resource]","the amazon queen; or, the amours of thalestris to alexander the great. a tragi-comedy",[in five acts and in verse].,,,,,,"london, 1667.",1667,london,,comedy
14832059,lsidyv3a99a57c,"whitehead, william, secretary to the hon. order of the bath.","whitehead, william",https://www.wikidata.org/wiki/Q921241,Q921241,"the school for lovers, a comedy ... [in five acts and in prose, founded on “le testament.”] by w. whitehead, etc. fentenelles. [electronic resource]","the school for lovers, a comedy","[in five acts and in prose, founded on “le testament.”] by w. whitehead, etc. fentenelles....",,,,,,"london : r. and j. dodsley, 1762.",1762,london,r. and j. dodsley,comedy
14832102,lsidyv3350a51e,,,,,"rule a wife, and have a wife. a comedy, etc. [by john fletcher.] [electronic resource]","rule a wife, and have a wife. a comedy, etc.",[by john fletcher.],,"fletcher, john, dramatist.","fletcher, john",,,"london : printed for sam. briscoe ... and sold by richard wellington, 1697.",1697,london,printed for sam. briscoe ... and sold by richard wellington,comedy
14832212,lsidyv39842098,"williamson, a. m. (alice muriel), 1869-1933.","williamson, alice muriel",https://www.wikidata.org/wiki/Q4726025,Q4726025,the barn stormers: being the tragical side of a comedy. [electronic resource],the barn stormers: being the tragical side of a comedy,,,,,,,"london : hutchinson & co., 1897.",1897,london,hutchinson & co.,comedy
14832605,lsidyv345f1569,"wright, thomas, theatrical machinist.","wright, thomas",,,"the female vertuoso's. a comedy: as it is acted at the queen's theatre, etc. [taken from molière's “les femmes savantes.”] [electronic resource]",the female vertuoso's. a comedy,"as it is acted at the queen's theatre, etc. [taken from molière's “les femmes savantes.”]",,"molière, 1622-1673.",molière,,,"london : printed by j. wilde for r. vincent, 1693.",1693,london,printed by j. wilde for r. vincent,comedy
14832615,lsidyv39699d6a -- lsidyv36d01e40,"wycherley, william.","wycherley, william",https://www.wikidata.org/wiki/Q978564,Q978564,"[the country girl, a comedy [in five acts and in prose], altered from wycherley [by david garrick].] [electronic resource]","the country girl, a comedy","[in five acts and in prose], altered from wycherley [by david garrick].",second edition,,,,,"london, 1767.",1767,london,,comedy
14832616,lsidyv3460649b,"wycherley, william.","wycherley, william",https://www.wikidata.org/wiki/Q978564,Q978564,"the gentleman dancing-master. a comedy, etc. [in five acts and in prose]. [electronic resource]","the gentleman dancing-master. a comedy, etc.",[in five acts and in prose].,,,,,,"london, 1673.",1673,london,,comedy
14832617,lsidyv346069fe,"wycherley, william.","wycherley, william",https://www.wikidata.org/wiki/Q978564,Q978564,"love in a wood, or, st. james's park. a comedy, etc. [in five acts and in prose]. [electronic resource]","love in a wood, or, st. james's park. a comedy, etc.",[in five acts and in prose].,,,,,,"london, 1694.",1694,london,,comedy
