aleph system no.,dom id,author (o),author (n),author_wikidata_url,author_wikidata_id,title (o),title (n),metadata,edition,other authors (o),other authors (n),series,subject,imprint (o),p year,p location,p name,type
14617111,lsidyv34761a1e,"tardrew, william h.","tardrew, william h",,,the marriage of polyxena. [a dramatic poem.] [electronic resource],the marriage of polyxena,[a dramatic poem.],,,,,,"london, 1879.",1879,london,,play
14617115,lsidyv3492ff67,"telgmann, heinrich b.","telgmann, heinrich b",,,"a drama in four acts [and in prose], entitled: against the world, or, life in london. [electronic resource]","a drama in four acts, entitled: against the world, or, life in london",[and in prose],,,,,,"kingston : british whig office, 1889.",1889,kingston,british whig office,play
14617131,yf.2008.a.17240,"todhunter, john.","todhunter, john",,,a sicilian idyll. a pastoral play in two scenes [and in verse]. l.p. [electronic resource],a sicilian idyll. a pastoral play in two scenes,[and in verse]. l.p,,,,,,"london : elkin mathews, 1890.",1890,london,elkin mathews,play
14617139,lsidyv34ec6b9d,"tupper, martin farquhar, 1810-1889.",Martin Farquhar Tupper,https://www.wikidata.org/wiki/Q1237247,Q1237247,"alfred. a patriotic play, in five acts, etc. [electronic resource]","alfred. a patriotic play, in five acts, etc.",,,,,,,"] westminster : [privately printed, 1858.",1858,westminster,privately printed,play
14617141,lsidyv34ed10c5,"turnbull, afterwards bartholomew, anne charlotte.","turnbull, afterwards bartholomew, anne charlotte",,,"the ring, or the farmer's daughter. a domestic drama, in two acts. [electronic resource]","the ring, or the farmer's daughter. a domestic drama, in two acts",,,,,"Duncombe and Co.'s 'Minor British Drama', no. 7.",,"] printed and published by john duncombe & co. : [london, [1834?].",1834,london,printed and published by john duncombe & co.,play
14617142,lsidyv3498c4d2,"tweddell, edward washington.","tweddell, edward washington",,,"napoleon's barber. a drama ... founded on the french of “depeuty and maillan” [or rather, on “le perruquier de l'empereur” by c. d. dupeuty and j. de mallian], etc. [electronic resource]",napoleon's barber. a drama,"founded on the french of “depeuty and maillan” [or rather, on “le perruquier de l'empereur” by c. d. dupeuty and j. de mallian], etc...",,"dupeuty, m. (charles), 1798-1865. -- mallian, julien de.","dupeuty, charles |mallian, julien de",,,"london : j. w. thomas, 1857.",1857,london,j. w. thomas,play
14617172,lsidyv34ec4a8b,"wellington, arthur wellesley, duke of, 1769-1852","Arthur Wellesley, 1st Duke of Wellington",https://www.wikidata.org/wiki/Q131691,Q131691,"the duke's coat, or the night after waterloo, a dramatick anecdote [in one act and in prose]. [electronic resource]","the duke's coat, or the night after waterloo, a dramatick anecdote",[in one act and in prose],,,,,,"london, 1815.",1815,london,,play
14617175,lsidyv34ec7d82,"wensley, shapcott.",Shapcott Wensley,https://www.wikidata.org/wiki/Q7489206,Q7489206,"the gate of life: a dramatic cantata. the verse written by s. wensley, the music composed by franco leoni. book of words, with analytical notes by f. g. edwards. [electronic resource]",the gate of life: a dramatic cantata.,"the verse written by s. wensley, the music composed by franco leoni. book of words, with analytical notes by f. g. edwards",,"edwards, frederick george.","edwards, frederick george",,,"london : novello & co., [1899.].",1899,london,novello & co.,play
14617212,lsidyv34af7d5c,"almar, george.",George Almar,https://www.wikidata.org/wiki/Q109411245,Q109411245,"[don quixote; or, the knight of the woeful countenance. a musical drama, etc.] [electronic resource]","don quixote; or, the knight of the woeful countenance. a musical drama, etc.",,another edition,,,,,"london, [1888.]",1888,london,,play
14617218,lsidyv34edaad1,"appleyard, charles.","appleyard, charles",,,"remorse. a drama, in three acts. [electronic resource]","remorse. a drama, in three acts",,,,,,,"london : f. summers, [1871.].",1871,london,f. summers,play
14622794,lsidyv39454e46,"courtney, john, dramatist.",John Courtney,https://www.wikidata.org/wiki/Q16065870,Q16065870,"time tries all. an original drama, in two acts, etc. [electronic resource]","time tries all. an original drama, in two acts, etc.",,,,,,,"london : t. h. lacy, [1850?].",1850,london,t. h. lacy,play
14622881,lsidyv39455b12,"jones, henry george.","jones, henry george",,,napoleon the first: an historical play [in five acts and in verse]. [electronic resource],napoleon the first: an historical play,[in five acts and in verse],,,,,,"dublin, 1860.",1860,dublin,dublin,play
14622919,lsidyv39431eb8,"nancollas, richard.","nancollas, richard",,,"[rhyming dick and the strolling player: being a true account of the life and death of r. nancollas ... and of a portuguese player, who died in london. with another narrative, shewing the advantages of societies for visiting the sick.] [electronic resource]",rhyming dick and the strolling player: being a true account of the life and death of r. nancollas,"and of a portuguese player, who died in london. with another narrative, shewing the advantages of societies for visiting the sick...",,"hitchcock, henry, strolling player.","hitchcock, henry",,,"london : j. evans and sons, [1815?].",1815,london,j. evans and sons,play
14622934,lsidyv39432656,,,,,the peace egg. [a mumming play.] [electronic resource],the peace egg,[a mumming play.],,,,,,"manchester : j. wrigley, [1835?].",1835,manchester,j. wrigley,play
14628743,lsidyv318be2f0,"anderton, howard orsmond.",Howard Orsmond Anderton,https://www.wikidata.org/wiki/Q16166344,Q16166344,baldur: a lyrical drama. [electronic resource],baldur: a lyrical drama,,,,,,,"london : t. fisher unwin, 1893.",1893,london,t. fisher unwin,play
14628777,lsidyv307fc035,"garrick, david, 1717-1779.",David Garrick,https://www.wikidata.org/wiki/Q222390,Q222390,"lilliput. a dramatic entertainment, etc. [the prefatory letter signed: w. c., i.e. david garrick.] [electronic resource]","lilliput. a dramatic entertainment, etc.","[the prefatory letter signed: w. c., i.e. david garrick.]",,,,,,"london : paul vaillant, 1757.",1757,london,paul vaillant,play
14628808,lsidyv314c1ffb -- lsidyv36d00b79,,,,,"the enchanter; or, love and magic. a musical drama [in two acts and in verse. by d. garrick]. [electronic resource]","the enchanter; or, love and magic. a musical drama",[in two acts and in verse. by d. garrick],,,,,,"london, 1760.",1760,london,,play
14628830,lsidyv398635dc,"scott-gatty, alfred, 1847-1918.",Alfred Scott-Gatty,https://www.wikidata.org/wiki/Q2645894,Q2645894,"the goose girl. a musical play for the young ... adapted from one of grimm's household stories, etc. [electronic resource]",the goose girl. a musical play for the young,"adapted from one of grimm's household stories, etc...",,"grimm, jacob, 1785-1863","grimm, jacob",,,"london : boosey & co., [1896.].",1896,london,boosey & co.,play
14628862,lsidyv3968606b,"keen, ophelia.","keen, ophelia",,,ophelia keen!! a dramatic legendary tale. [by g. daniel. an attack on edmund kean and ophelia benjamin.] ms. notes [by g. daniel.] [electronic resource],ophelia keen!! a dramatic legendary tale,[by g. daniel. an attack on edmund kean and ophelia benjamin.] ms. notes [by g. daniel.],,"benjamin, ophelia. -- daniel, george, of islington. -- kean, edmund, 1787-1833.","benjamin, ophelia |daniel, george |kean, edmund",,,"london : john cumberland, 1829.",1829,london,john cumberland,play
14628878,lsidyv3990657a,,,,,"lydia, or conversion; a sacred drama [in three parts and in verse]. inscribed to the jews, by a clergyman of the church of england [w. pace]. [electronic resource]","lydia, or conversion; a sacred drama","[in three parts and in verse]. inscribed to the jews, by a clergyman of the church of england [w. pace]",,clergyman of the church of england.,clergyman of the church of england,,,"london, 1835.",1835,london,,play
14628892,lsidyv395b4c33,,,,,"a voyage from trinidad to southampton, on board ... “the forth” ... with reflections upon the decline of noble patronage to the british arts and drama. by an officer. [in verse.] [electronic resource]","a voyage from trinidad to southampton, on board",“the forth”...with reflections upon the decline of noble patronage to the british arts and drama. by an officer. [in verse.],,,,,,"london, 1846.",1846,london,,play
14628895,lsidyv317f88d2,"palmer, w., lessee of royalty theatre.","palmer, w",,,"lecture on heads [by g. a. stevens], as delivered by mr. palmer ... a picture of the playhouse, or bucks, have at ye all. by mr. palmer. the golden days of good queen bess! written by mr. collins, etc. [electronic resource]",lecture on heads,"a picture of the playhouse, or bucks, have at ye all. by mr. palmer. the golden days of good queen bess! written by mr. collins, etc.... [by g. a. stevens], as delivered by mr. palmer",,,,,,"[london, 1787?]",1787,london,,play
14628958,lsidyv3178543f,"waldron, francis godolphin.",Francis Godolphin Waldron,https://www.wikidata.org/wiki/Q5481098,Q5481098,"free reflections on miscellaneous papers and legal instruments, [purporting to be] under the hand and seal of w. shakspeare, in the possession of s. ireland; [but fabricated by his son s. w. h. ireland] ... to which are added, extracts from an unpublished ms. play, called the virgin queen, written by, or in imitation of, shakespeare. [electronic resource]",free reflections on miscellaneous papers and legal instruments,"to which are added, extracts from an unpublished ms. play, called the virgin queen, written by, or in imitation of, shakespeare.... [purporting to be] under the hand and seal of w. shakspeare, in the possession of s. ireland; [but fabricated by his son s. w. h. ireland]",,"ireland, samuel, d. 1800. -- ireland, w. h. (william henry), 1777-1835. -- shakespeare, william, 1564-1616","ireland, samuel, d. |ireland, william henry |shakespeare, william",,,"london, 1796.",1796,london,,play
14635280,lsidyv3a58579b,"boswell, james, 1740-1795",James Boswell,https://www.wikidata.org/wiki/Q335060,Q335060,"observations, good or bad, stupid or clever, serious or jocular, on squire foote's dramatic entertainment, intitled, the minor. by a genius [i.e. james boswell]. [electronic resource]","observations, good or bad, stupid or clever, serious or jocular, on squire foote's dramatic entertainment, intitled, the minor",by a genius [i.e. james boswell],,"foote, samuel.","foote, samuel",,,"j. wilkie : london, 1761.",1761,london,j. wilkie,play
14635317,lsidyv39f4347d,,,,,"colour; or, the island of humanity. a drama. in three acts. [electronic resource]","colour; or, the island of humanity. a drama. in three acts",,,,,,,"london : simpkin, marshall & co., 1869.",1869,london,simpkin marshall & co.,play
14635336,lsidyv3a537a4f,"dodsley, robert, 1703-1764.",Robert Dodsley,https://www.wikidata.org/wiki/Q3434980,Q3434980,"the king and the miller of mansfield. a dramatic tale. [together with “sir john cockle at court, being the sequel to the king and the miller.”] [electronic resource]",the king and the miller of mansfield. a dramatic tale,"[together with “sir john cockle at court, being the sequel to the king and the miller.”]",,,,,,"london pp. 64. printed for the author, [c.1750].",1750,london,printed for the author,play
14635374,lsidyv39f471fd,"h., j. i.","h., j. i",,,"oswald, the hermit. a domestic drama, in four acts [and in prose and verse], by j. i. h. [electronic resource]","oswald, the hermit. a domestic drama, in four acts","[and in prose and verse], by j. i. h",,,,,,"london, keswick [printed], 1869.",1869,london,keswick,play
14635420,lsidyv3a58145e,"kenney, james.",James Kenney,https://www.wikidata.org/wiki/Q995109,Q995109,"ella rosenberg: a melo-drama, in two acts [in prose]. [electronic resource]","ella rosenberg: a melo-drama, in two acts",[in prose],,,,,,"london, 1807.",1807,london,,play
14635535,lsidyv39f620da,"t., w. t.","t., w. t",,,"jack cade; or, the rebel of london. a play in three acts [and in prose. signed, w. t. t.]. [electronic resource]","jack cade; or, the rebel of london. a play in three acts","[and in prose. signed, w. t. t.]",,"cade, jack.","cade, jack",,,"[london, 1867?]",1867,london,,play
14635546,lsidyv2aef7b9b,"trollope, frances eleanor.",Frances Eleanor Trollope,https://www.wikidata.org/wiki/Q5478624,Q5478624,prologue ... written to be spoken before a play acted by children for the benefit of sick or forsaken children. [in verse.] [electronic resource],prologue,written to be spoken before a play acted by children for the benefit of sick or forsaken children. [in verse.]..,,,,,,"[london, 1888.]",1888,london,,play
14635553,lsidyv3040abc8,"walker, charles edward, dramatist.","walker, charles edward",,,"sigesmar and the switzer; a melo-drama, in two acts [and in prose]. [electronic resource]","sigesmar and the switzer; a melo-drama, in two acts",[and in prose],,,,,,"london, 1818.",1818,london,,play
14643335,lsidyv3abf4694,"byron, henry j. (henry james), 1835-1884",Henry James Byron,https://www.wikidata.org/wiki/Q5723837,Q5723837,"[the rosebud of stingingnettle farm; or, the villanous squire and the virtuous villager, etc. [a play.]] [electronic resource]","the rosebud of stingingnettle farm; or, the villanous squire and the virtuous villager, etc.",[a play.],"another edition. With, new songs, dances and dialogue, specially arranged & adapted, by john h. leslie","leslie, john henry.","leslie, john henry",,,"mooltan : “albion” press, 1884.",1884,mooltan,“albion” press,play
